# Wall heat-flux
# Time        	patch         	min           	max           	integral      
4.000000e+00	metalExternal	0.000000e+00	0.000000e+00	0.000000e+00
4.000000e+00	metal_to_fluid	-1.219698e+04	4.393489e+02	-7.857690e-03
4.000000e+00	metal_to_heater	4.008924e+03	1.411266e+04	2.533299e-02
