# Wall heat-flux
# Time        	patch         	min           	max           	integral      
1.250000e+00	metalExternal	0.000000e+00	0.000000e+00	0.000000e+00
1.250000e+00	metal_to_fluid	-8.886553e+03	4.598557e+02	-4.094600e-03
1.250000e+00	metal_to_heater	4.623932e+03	1.235426e+04	2.332254e-02
