# Wall heat-flux
# Time        	patch         	min           	max           	integral      
1.000000e+00	metalExternal	0.000000e+00	0.000000e+00	0.000000e+00
1.000000e+00	metal_to_fluid	-8.009066e+03	4.325809e+02	-3.516782e-03
1.000000e+00	metal_to_heater	4.721198e+03	1.180729e+04	2.257782e-02
