# Wall heat-flux
# Time        	patch         	min           	max           	integral      
2.250000e+00	metalExternal	0.000000e+00	0.000000e+00	0.000000e+00
2.250000e+00	metal_to_fluid	-1.086813e+04	4.777622e+02	-5.928254e-03
2.250000e+00	metal_to_heater	4.303537e+03	1.346947e+04	2.469157e-02
