# Wall heat-flux
# Time        	patch         	min           	max           	integral      
3.200000e+01	metalExternal	0.000000e+00	0.000000e+00	0.000000e+00
3.200000e+01	metal_to_fluid	-2.273028e+04	5.386447e+02	-1.740815e-01
3.200000e+01	metal_to_heater	1.370437e+03	4.518359e+04	1.999874e-01
