# Wall heat-flux
# Time        	patch         	min           	max           	integral      
1.800000e+01	metalExternal	0.000000e+00	0.000000e+00	0.000000e+00
1.800000e+01	metal_to_fluid	-2.116660e+04	6.041155e+02	-1.543140e-01
1.800000e+01	metal_to_heater	1.522952e+03	4.388403e+04	1.965634e-01
