# Wall heat-flux
# Time        	patch         	min           	max           	integral      
8.000000e+00	metalExternal	0.000000e+00	0.000000e+00	0.000000e+00
8.000000e+00	metal_to_fluid	-1.657826e+04	6.802649e+02	-1.045372e-01
8.000000e+00	metal_to_heater	2.725744e+03	3.953037e+04	1.874243e-01
