# Wall heat-flux
# Time        	patch         	min           	max           	integral      
3.400000e+01	metalExternal	0.000000e+00	0.000000e+00	0.000000e+00
3.400000e+01	metal_to_fluid	-2.273093e+04	5.386236e+02	-1.740891e-01
3.400000e+01	metal_to_heater	1.370937e+03	4.518517e+04	1.999968e-01
