# Wall heat-flux
# Time        	patch         	min           	max           	integral      
2.800000e+01	metalExternal	0.000000e+00	0.000000e+00	0.000000e+00
2.800000e+01	metal_to_fluid	-2.271612e+04	5.391884e+02	-1.739142e-01
2.800000e+01	metal_to_heater	1.361200e+03	4.515107e+04	1.998006e-01
