# Wall heat-flux
# Time        	patch         	min           	max           	integral      
6.000000e+00	metalExternal	0.000000e+00	0.000000e+00	0.000000e+00
6.000000e+00	metal_to_fluid	-1.482577e+04	6.695187e+02	-8.769105e-02
6.000000e+00	metal_to_heater	3.416920e+03	3.710644e+04	1.819189e-01
