# Wall heat-flux
# Time        	patch         	min           	max           	integral      
1.200000e+01	metalExternal	0.000000e+00	0.000000e+00	0.000000e+00
1.200000e+01	metal_to_fluid	-2.223099e+04	7.374135e+02	-1.318365e-01
1.200000e+01	metal_to_heater	1.978176e+03	4.276554e+04	1.931898e-01
