# Wall heat-flux
# Time        	patch         	min           	max           	integral      
2.200000e+01	metalExternal	0.000000e+00	0.000000e+00	0.000000e+00
2.200000e+01	metal_to_fluid	-2.595281e+04	6.393540e+02	-1.597664e-01
2.200000e+01	metal_to_heater	1.652901e+03	4.536122e+04	1.997754e-01
