# Wall heat-flux
# Time        	patch         	min           	max           	integral      
1.800000e+01	metalExternal	0.000000e+00	0.000000e+00	0.000000e+00
1.800000e+01	metal_to_fluid	-2.552191e+04	6.392568e+02	-1.564389e-01
1.800000e+01	metal_to_heater	1.507525e+03	4.478678e+04	1.966640e-01
